ID,English
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"The village is lost to the Bane, so you insist the townsfolk leave their village behind and move on to safer locales."
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Fight back with the Bane's Blade
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,Our hero understood the Rot. Their blade dripped with it. They met the charge head on and slew the Bane. The villagers did not emerge.
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"You leap into the air and meet the charge head on. Rot blade clashes with Rot blade, but you are the stronger. You cut the beast down."
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Swing with the Moon Scythe
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,Bane's were no longer the terrifying danger they had once been. Our hero's journey was reaching its end. <our_hero> felled it in one strike.
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"In one mighty strike, you reap the Bane in half. It falls apart. The Wyld surges around you, filling you with magic."
QUEST_WOLF_4_3_QUESTINFODATA_ENCOUNTERTEXT,"The village is abandoned! Or rather, the townsfolk are hiding indoors. You quickly discover why as a deadly Bane descends from the rooftops!"
QUEST_WOLF_4_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,The village was empty -- or so it seemed. <hero_name> quickly discovered the townsfolk were living in mortal fear -- a Bane lurked nearby.
QUEST_WOLF_4_3_QUESTINFODATA_JOURNALRUMOURTEXT,"The small village nearby hadn't been heard from in weeks. Knowing the circumstances could be dire, our hero turned course towards it."
QUEST_WOLF_4_3_QUESTINFODATA_RUMOURTEXT,Haven't heard word from a settlement nearby in weeks. I've got friends there... maybe you could go have a look?
QUEST_WOLF_4_3_QUESTINFODATA_TITLE,Eyes in the Dark
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Convince the captain to join you.
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Unfortunately, our hero was unable to turn the captain's allegiance. Embarrassed by the failure, <hero_name> left empty-handed."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Unfortunately, the captain's blind loyalty to the king makes it impossible for you to turn him. You leave the tavern in failure."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"Fortunately, our hero was nothing if not convincing. The captain was soon singing the praises of the Wolf Clan and offering his aid."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"The captain has his doubts about his king's motives. You convince him that if he truly cares for Armello, he will support you in your quest."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Threaten the captain.
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,Threats were more than enough to help our hero get a temporary alliance from the captain. A little help was certainly better than none.
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Not wanting to get on your bad side, the captain offers information through his spy network, but any more than that is out of the question."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Strike preemptively. Kill the captain.
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,Our hero was forced to slay the captain. <hero_name> could not afford another enemy. Not when the throne was so close!
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Donning the Helm of Heroes, you leap into battle. The captain, surprised, is overcome, and you escape. It was necessary. The end is close!"
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Raise the Royal Banner
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,The Royal Banner reminded the captain of the truth. The king was long dead. The shadow that remained was Rot. <hero_name> would cleanse it.
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"You hold up the banner. ""The King is dead. The beast on the throne is a puppet of Rot."" You drop the banner. Silence. The captain nods."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""This captain is more pliable than he seems. Allow me."""
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The Coin Master stepped forth, offering the captain something nobody else had: punctual payment. It was more than enough to convince him."
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"""The local paymaster owes you a lot of gold for your services."" The badger smiles. ""The Wolf Clan pays on time."" That does it."
QUEST_WOLF_4_4_QUESTINFODATA_ENCOUNTERTEXT,The tavern hushes to a whisper when you enter. The captain offers a threatening gaze through the clouds of smoke drifting around the room.
QUEST_WOLF_4_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,The local tavern was bustling with conversation... until our hero entered and confronted the captain. All eyes were quickly upon them.
QUEST_WOLF_4_4_QUESTINFODATA_JOURNALRUMOURTEXT,Our hero learned of a high-ranking captain in a small settlement nearby. Perhaps they could be turned to the Wolf Clan?
QUEST_WOLF_4_4_QUESTINFODATA_RUMOURTEXT,The captain of a local contingent of soldiers is in <quest_tile>. Could be a valuable ally... or an obstacle to be removed.
QUEST_WOLF_4_4_QUESTINFODATA_TITLE,About Face
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Use your wits to escape your bonds.
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero tried in vain to escape the bandits' bonds, but the ropes were too well-knotted! Robbed of gold, our hero left the tomb in failure."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Unfortunately, you lack the wits to unbind your knots. The bandits soon relieve you of your gold, leaving you in the darkness of the barrow."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"But <hero_name> quickly escaped the bandits' bonds, slaying the lot of them! Their treasure would aid our hero in taking the throne."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"As the voices fade, you unbind your knots by feel alone. The bandits are surprised by your escape, and their treasures soon become yours."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,"Wait, then sneak out."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Though bound and blindfolded, our hero relied on stealth to escape the barrow right under the bandits' noses!"
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Relying on your memory of the barrow's layout, you wait for the bandits to turn away, then slip your blindfold off and escape the tomb."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""Hey! Bandits! You stink!"""
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The fool hated being captured, and made such a racket that the bandits were distracted. During that time, <hero_name> escaped and slew them."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"Your fool makes such a great fuss that the bandits move over to ""teach him a lesson."" While they're distracted, you escape your bonds and attack!"
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,The Raven's Beak Dagger calls you
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Raven's Beak Dagger, sensing its chance to taste blood, charmed its way into <hero_name>'s hand. Our hero was... forced... to use it."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"You thought the bandits took your weapons, but by some grim magic, you feel the dagger pressed into your paw. You cut free and slay them."
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""Um, I've already undone the ropes. Need help?"""
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The conjurer, an escape artist, was quick to free our hero from their bonds. The bandits stood no chance against the pair!"
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"Freed from your bonds, you work with the conjurer take down the bandits hiding out in the tomb, gaining a valuable item in the process."
QUEST_WOLF_4_5_QUESTINFODATA_ENCOUNTERTEXT,"At some point during your journey, a bandit gets the better of you and ties you up. There are whispers all around, echoing off the stone."
QUEST_WOLF_4_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,The journey would prove to be less straightforward than our hero envisioned. A group of bandits quickly ambushed <hero_name>!
QUEST_WOLF_4_5_QUESTINFODATA_JOURNALRUMOURTEXT,"Our hero was nearly ready to move on the throne, but one last treasure hunt was in order. Perhaps the item would help in the battle to come?"
QUEST_WOLF_4_5_QUESTINFODATA_RUMOURTEXT,"There's an old barrow nearby, filled with all kinds of treasure! Bandits like to camp nearby, so you'd better be careful."
QUEST_WOLF_4_5_QUESTINFODATA_TITLE,Sever the Bonds
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Find a way across the sand.
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"<hero_name> tried to wade through the sand, but was nearly sucked under for good! They wisely abandoned the swap -- and the stone."
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"Unsure of the best approach, you try wading through the quicksand. You nearly suffocate in the depths before clawing your way back out!"
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,Our hero used a long vine and several strong twigs to create a rope and grapnel -- more than enough to safely snag the stone from afar!
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,You craft a simple rope and grapnel from a long vine and strong twigs scattered about the swamp. The stone is soon yours!
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Search for safer treasures.
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Our hero was smart, however, and ignored the clear and obvious trap. In Armello, sometimes the smartest path is the safest, after all."
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"Knowing that many lives have been claimed by the sand, you press on through the swamp. You find nothing, but leave a wiser creature."
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""I know a secret of these swamps. Follow me."""
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The explorer knew better. Ignoring the stone entirely, he guided our hero straight to a local bandits' treasure stash!"
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"The Explorer turns to a nearby tree trunk. Reaching inside a knothole, he pulls out a card. ""A drop for local thieves. Better than nothing."""
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,Leap the quicksand with the Winged Boots
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,The artifacts our hero had gathered on their journey were double edged. <hero_name>'s Winged Boots lead them astray. The Stone was lost.
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"You take a running jump. Unfortunately, the boots are too powerful. You land leagues away, lost. You're lucky to escape the mire at all. "
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Part the quicksand with the Wyldfyre Staff
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The quicksand of <quest_tile> had been sitting still for centuries. It was impassable. Luckily, our hero found something of use within it.\n"
QUEST_WOLF_4_6_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"The quicksand sluggishly moves, but not enough to let you past. You sag, disappointed, until you spot something gleaming beneath the sand."
QUEST_WOLF_4_6_QUESTINFODATA_ENCOUNTERTEXT,"Deep into the heart of the foul mire, you see the stone you desire atop a small knoll in the middle of a nasty-looking patch of quicksand."
QUEST_WOLF_4_6_QUESTINFODATA_JOURNALENCOUNTERTEXT,"Our hero soon found the heart of the foul mire, and the Spirit Stone they desired. Unfortunately, the stone was surrounded by quicksand."
QUEST_WOLF_4_6_QUESTINFODATA_JOURNALRUMOURTEXT,"The swamp had gained a foul reputation for taking lives, including a recent one with a Spirit Stone. A Spirit Stone our hero desired..."
QUEST_WOLF_4_6_QUESTINFODATA_RUMOURTEXT,A few travelers have tried to make it through that swamp nearby... none have survived. Could've sworn one of 'em had a Spirit Stone.
QUEST_WOLF_4_6_QUESTINFODATA_TITLE,The Lightning Sand
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Commune with the Wyld.
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"And indeed, not even the Wyld would deign to help such a pitiful beast. Our hero was forced to slay it, leaving the keep with a heavy heart."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"The Wyld ignores you -- a terrible quiet. The Rot-infested wolf nearly rips you to shreds, but your training help you emerge as the victor."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"But our hero refused to give up. Begging the Wyld for aid, the wolf warrior was freed of her curse, and rewarded <hero_name> greatly."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"A bright flash fills the lair, and the wolf is freed of her curse. She is grateful, and offers you her most prized treasure as thanks."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Slay the beast. Put it out of its misery.
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"Accepting this terrible truth, our hero clashed against the Rot-crazed wolf, slaying it and saving the Wolf Clan's reputation in Armello."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"The beast puts up a good fight, but stands no chance against your onslaught. The reputation of the wolf clan is no longer sullied."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,Put the beast out of its misery
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The creature could not be saved. Drawing the Hand Cannons, <hero_named> closed their eyes and fired. The act haunts them to this day."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,A single shot is enough to do it. You bow over the creature. The Rot has twisted this land for too long. The Mad King must fall.
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Make him drink this!"""
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Alchemist saved the day with a flask of pure white. A cure for Rot. Our hero forced it down the wolf's throat, saving him."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"No bubbling potion this time. A flask of pure white. You attack, and force the brew down the creature's throat. The Rot burns away."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Drain the Beast of Rot
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The Bane's Claw's power was enough to purge the Rot. It healed the creature, though the process did terrible damage."
QUEST_WOLF_4_7_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"You raise the Bane's Claw. The creature's skin bubbles. It howls as the sickness leaves. Finally, the wolf falls, unconscious, but alive."
QUEST_WOLF_4_7_QUESTINFODATA_ENCOUNTERTEXT,You track the creature to its bone-filled lair. What was once a proud wolf warrior has become twisted and misshapen by the Rot.
QUEST_WOLF_4_7_QUESTINFODATA_JOURNALENCOUNTERTEXT,<hero_name> tracked the creature to its bone-filled lair deep inside the old keep. The once-proud warrior seemed well beyond saving.
QUEST_WOLF_4_7_QUESTINFODATA_JOURNALRUMOURTEXT,One of the Wolf Clan had been turned by the corrupting power of the Rot. The time had come for our hero to free them of their madness.
QUEST_WOLF_4_7_QUESTINFODATA_RUMOURTEXT,"I'm not looking to spread bad news about the Wolf Clan, but word is one of your own is twisted by Rot and slays innocents in a nearby keep."
QUEST_WOLF_4_7_QUESTINFODATA_TITLE,The Rotten One
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,Call the Wyld to help you.
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,"Our hero asked the Wyld for aid, but it ignored their pleas. A legion of spiders began to descend, and <hero_name> fled the swamp."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"You beg the Wyld for aid, but you hear nothing. You feel a terrible pain in your chest, and know the evil of the Rot runs free in this mire."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,"The thick webs are quickly torn asunder by the Wyld, freeing passage to the bear shaman. Impressed, she offered a treasure to <hero_name>."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,"In a moment, the webs are torn asunder by vines erupting from the swamp. The bear shaman is impressed, and offers you a treasure."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,Demand the bear come speak with you.
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,"The old bear shaman approached our hero with words of wisdom and caution, offering greater attunement to the Wyld to those who would listen."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,"The bear's words drift toward you: ""The King will soon fall. The Wolf Clan must be prepared to rule in his place."" You leave, feeling wiser."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""These are creatures of the Rot. I'll take care of them."""
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,"The warlock's efforts removed all obstacles leading to the shaman, allowing our hero to gain access to a valuable relic from the bear."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,"A cloud of purple fog fills the swamp, killing the spiders. The shaman is enraged, offering a relic in exchange for your hasty exit."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,"""Oswina! Come out! You owe me."""
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,"The Stranger knew of the bear within the woods. He called her name, and the bear left the protection of the webs to speak with <hero_name>."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,"The stranger steps forward, shouting at the bear. After a few moments silence, the creature grudgingly emerges, and walks towards you."
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,Equip the Lionheart Breastplate
QUEST_WOLF_4_8_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,"The spiders could not penetrate the Lionheart Breastplate. Our hero spoke to the soothsayer, who imparted a spell card upon them."
