ID,SimplifiedChinese
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""哦，我设计了这些锁。要我打开它们吗？"""
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,幸运的是，我们英雄忠实的铁匠随从设计的正是困住他们的那些锁！两人毫发无损地逃了出来。
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,由于正是铁匠设计了这些锁，所以你的忠实随从很快就将你从国王守卫解救了出来。你们都逃过了一劫。
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,“业余的锁。”
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,没有锁可以难住一个经验丰富的王牌间谍。一获得自由，我们的英雄就带着她一起逃出了<quest_tile>。
QUEST_WOLF_4_11_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,王牌间谍移动他们的手腕，形成一个高难度的角度。她笑着打开了锁。你们一起争得了自由。
QUEST_WOLF_4_11_QUESTINFODATA_ENCOUNTERTEXT,你醒来时发现自己在森林深处一间监狱牢房里，被国王守卫伏击了。一名皇家刑讯者阴森森地走近你，要求你说出狼族的秘密。
QUEST_WOLF_4_11_QUESTINFODATA_JOURNALENCOUNTERTEXT,<hero_name>被国王守卫抓进一间阴森潮湿的古坟——他们以酷刑相逼，要挟他吐露部族的秘密！
QUEST_WOLF_4_11_QUESTINFODATA_JOURNALRUMOURTEXT,国王守卫知道我们的英雄也在争夺王座——他们会不惜一切代价来防止这样的事情发生。设下陷阱……
QUEST_WOLF_4_11_QUESTINFODATA_RUMOURTEXT,我建议在古坟附近走动时小心为好——国王守卫知道你觊觎王座，如果他们抓住你，我担心情况会非常不妙。
QUEST_WOLF_4_11_QUESTINFODATA_TITLE,皇家酷刑
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,打翻图腾。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄勇敢地前去击倒图腾，但事实证明其邪恶的能量过于强大。腐化已经找到了进入我们英雄思想的途径。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你试图将图腾从祭坛上推下去，但不幸的是，你缺乏这样的力量。腐化蔓延开来，侵蚀着你的身心。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,我们的英雄召唤他们的力量，毫无保留地猛冲进去，粉碎邪恶的图腾，将森林从其邪恶的控制中解放了出来。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你召集力量，用肩膀径直撞向图腾。图腾应声倒地，仪式被永远阻止了。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,试图控制图腾的力量。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄并没有摧毁这个邪恶之物，而是借助怀尔德控制了它的力量。直到今天，图腾还一直在那里。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你召唤怀尔德切断图腾的力量，而非将其彻底摧毁。然而，它永远都会是一个潜在的威胁……
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,怀尔德护身符闪耀着奇怪的能量……
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,但图腾的可怕力量在<hero_name>的怀尔德护身符面前毫无机会！纯净的光芒永远净化了森林中的邪恶。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你的怀尔德护身符散发着纯净的光芒。你高举着它，感到图腾的力量正在消散，被强大的护身符吸收。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,你有自己的图腾……
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,邪恶的腐化魔法散发着力量。虽然令人反感，但我们的英雄认识到了其中蕴含的力量。<hero_name>用傀儡驾驭了它。
QUEST_WOLF_4_12_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,祭坛内的魔法被注入图腾。当你将傀儡置于其上时，魔法转移到了傀儡身上。它会派上用场。
QUEST_WOLF_4_12_QUESTINFODATA_ENCOUNTERTEXT,在森林深处，你发现了奇怪事件的来源：一座献给腐化的祭坛！上面摆放着一个邪恶的图腾，向四周辐射着力量。
QUEST_WOLF_4_12_QUESTINFODATA_JOURNALENCOUNTERTEXT,事实证明，这个来源是一座献给腐化的邪恶祭坛，还有一个奇怪的魔法图腾，在向四周辐射邪恶腐败的能量。
QUEST_WOLF_4_12_QUESTINFODATA_JOURNALRUMOURTEXT,一种奇怪的力量在附近的树林里发挥着作用，当地居民曾要求我们勇敢的英雄冒险进去揭示其来源。
QUEST_WOLF_4_12_QUESTINFODATA_RUMOURTEXT,有消息称在那个森林一直发生着一些奇怪的事件。当地居民希望你去一探究竟并制止它们。
QUEST_WOLF_4_12_QUESTINFODATA_TITLE,腐化图腾
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,拿起武器开战！
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,整队施法者人多势众，我们的英雄很快落败。魔法师离开时只留下了一句可怕的警告。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,"你冲上前去，但魔法师的军队很快就压倒了你。狐猴伸出利爪以示警告。""下次我们国王可不会这么慷慨。"""
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,但是可能需要付出更大的努力，才能打败狼族选中的英雄！这场战斗耗时很长，但是魔法师及其复制品很快就被杀了。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你的状态正值巅峰，轻松解决了他们所有分身。魔法师倒下了，一块灵石从他的爪子中滚了出来。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,穿过森林。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,但是魔法师和他的军队不会有机会得逞！随着刀剑一闪，镜像倒下了，我们的英雄逃进了森林。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你夹着尾巴逃进了树林，途中顺手砍倒了几个镜像。留得性命，来日再战！
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""我英勇善战！让我们全歼他们！"""
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,忠诚的狂战士在令人难以置信的战斗中帮助我们的英雄取得成功，但真正的战斗还在后头：国王的宝座翘首以待！
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,抽出你的武器，与狂战士并肩作战。你们两人发现魔法师的军队轻易得难以置信。魔法师逃走了。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,使用你自己的花招
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,镜像是强大的幻术，但镜子斗篷同样诡诈。当胜算再次拉平，我们的英雄让魔法师落荒而逃。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,你也有花招。你闪动镜子斗篷，穿过迷失方向的分身行列。你伤了魔法师，他逃走了。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""我可以反击法术！"""
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,在<hero_name>学徒的略微帮助下，魔法师的魔法被破解了。失去了花招，他成了一个容易对付的敌人。
QUEST_WOLF_4_1_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,魔法师睁大了眼睛。你的学徒向前一跃。爪子一挥，幻术消散了。你微笑着抽出武器。
QUEST_WOLF_4_1_QUESTINFODATA_ENCOUNTERTEXT,你走近的时候，狐猴冷笑道，然后举起他的爪子，似乎要分裂成十几个完美的分身。这可能很糟糕。
QUEST_WOLF_4_1_QUESTINFODATA_JOURNALENCOUNTERTEXT,这片空地就是设陷阱的完美之地，而魔法师恰好知道这一点。他的计划是在十二个镜像的帮助下，杀死我们的英雄！
QUEST_WOLF_4_1_QUESTINFODATA_JOURNALRUMOURTEXT,有传言称国王的皇家魔法师是一个奇怪、刻薄的家伙。当他要求见面时，我们的英雄当然也十分谨慎。
QUEST_WOLF_4_1_QUESTINFODATA_RUMOURTEXT,我听说国王的私人宫廷魔法师想和我见面。如果我是你，我会做好万全准备——不能信任魔法师。
QUEST_WOLF_4_1_QUESTINFODATA_TITLE,双重人格
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,攻入堡垒，杀死奴隶贩子。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,出于一片好心，我们的英雄猛冲入堡垒，不料很快就被制服而被迫逃离。永远都无法解放这些奴隶。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,你冲破大门，但很快就被制服。在主广场被处刑之前，你在最后一刻大胆逃走了。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,不能允许继续这样疯狂下去！我们的英雄怒气冲冲地攻入堡垒，杀死了守卫并释放了每一个奴隶。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你砸开前门，在奴隶贩子中杀出了一条血路。奴隶解放了，你从他们的队伍中获得了一名随从。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,在不战斗的情况下尽力解救奴隶。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄知道奴隶贩子是很难对付的对手，因此悄悄穿过堡垒，一举解放了奴隶。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,你悄悄溜进去杀死了几个守卫，解放了奴隶。堡垒还在，但是当你成为统治者时，便决心要摧毁它。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""那里肯定有补给隧道。"""
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,意识到山地堡垒需要地下补给线，矿工发现了一个秘密入口。将奴隶解救出来很容易。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,相信你的矿工的智力，你跟在她后面。搜寻一会儿之后，她发现了一个地下入口。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,在你的攻击中使用御盾。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,挥舞着古老的御盾，没有一片奴隶贩子的刀刃能伤到我们的英雄，堡垒也迅速清除了他们邪恶的势力。
QUEST_WOLF_4_2_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,强攻大门，你高举御盾，阻挡了奴隶所有的打击。你获胜了，而奴隶被解救。
QUEST_WOLF_4_2_QUESTINFODATA_ENCOUNTERTEXT,经过艰苦的攀爬，你站在了奴隶的堡垒前。在这些墙以外，能够清楚地听到疼痛与痛苦的呻吟声。
QUEST_WOLF_4_2_QUESTINFODATA_JOURNALENCOUNTERTEXT,循着这串线索，我们的英雄走到了一处山顶堡垒，里面发出极度痛苦的哭声随着严酷、刺骨的寒风传到了远处。
QUEST_WOLF_4_2_QUESTINFODATA_JOURNALRUMOURTEXT,一个十分邪恶的传言传遍了这片土地：国王在奴役自己的臣民！我们的英雄决定弄清事情真相。
QUEST_WOLF_4_2_QUESTINFODATA_RUMOURTEXT,我不想相信，但是有传言称我们的国王在奴役他自己的臣民！也许你能够了解更多……
QUEST_WOLF_4_2_QUESTINFODATA_TITLE,高处堡垒
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,拿起你的武器，与贝恩一战。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,当我们的英雄与邪恶的野兽交战时，大量腐蚀性腐化几乎杀死了<hero_name>，迫使他们落荒而逃。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,与贝恩交战成为了你的败因。你被纯粹的邪恶卷须刺穿，几乎被腐化吞噬。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,随之而来的战斗将载入阿门罗史册，成为这片土地上发生的最伟大的事件之一。贝恩的邪恶被净化了。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,你拥有几经锤炼的战斗技能，值得与北方狼群最勇猛的狼交手，你夺得了胜利，解放了这座城镇。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,带领镇民来到安全的地方。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,<hero_name>知道贝恩的邪恶之触无所不腐，便帮助镇民逃离了劫数难逃的村庄。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,村庄落到了贝恩的爪中，因此，你坚持要求镇民离开他们的村庄并转移到更安全的地方。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,用贝恩之刃杀回去
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄了解腐化。他们的刀刃滴淌着腐化。他们正面迎上冲锋，干掉了贝恩。村民们没有出来。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你一跃而起，迎面冲向冲锋。腐化之刃与腐化之刃相击，但你更强大。你击倒了野兽。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,挥舞月之镰刀
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,贝恩不再是像曾经那样可怕的危险。我们英雄的征途到达了终点。<our_hero>一击制胜。
QUEST_WOLF_4_3_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,在强大的一击之下，你将贝恩一刀两断。它四分五裂。怀尔德笼罩在你身边，让你充满魔法。
QUEST_WOLF_4_3_QUESTINFODATA_ENCOUNTERTEXT,村庄被遗弃！或者更确切地说，镇民都躲在室内。当致命的贝恩从屋顶上降落下来时，你很快明白了原因！
QUEST_WOLF_4_3_QUESTINFODATA_JOURNALENCOUNTERTEXT,村庄空无一物，或者说看起来是这样。<hero_name>很快发现镇民生活在致命的恐惧之中——贝恩在附近潜伏着。
QUEST_WOLF_4_3_QUESTINFODATA_JOURNALRUMOURTEXT,最近几周，附近的这座小村庄一直都没有消息。我们的英雄知道这种情况下可能很不妙，于是开始朝这个村庄赶去。
QUEST_WOLF_4_3_QUESTINFODATA_RUMOURTEXT,几周都没有听到有关附近一个聚落的消息了。我有朋友在那儿……也许你可以去看看？
QUEST_WOLF_4_3_QUESTINFODATA_TITLE,黑暗之眼
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,说服队长加入你。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,不幸的是，我们的英雄无法转变队长的忠诚。遭遇了失败的尴尬之后，<hero_name>空爪而归。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,不幸的是，队长对国王的盲目忠诚使得你无法转变他。你离开酒馆，这次行动以失败告终。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,幸运的是，我们的英雄极具说服力。队长很快就开始歌颂狼族并为他们提供援助。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,队长怀疑他的国王的动机。你说服他，如果他真的关心阿门罗，他将支持你完成你的任务。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,威胁队长
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,威胁足以帮助我们的英雄与队长达成临时联盟。有一点帮助肯定比没有强。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,队长不想把你惹毛了，于是通过他的间谍网络提供信息，但再不可能获得更多的任何帮助了。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,先发制人。干掉队长。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄被迫杀掉队长。<hero_name>承受不起再多一个敌人。宝座如此之近，真不凑巧！
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,戴上英雄头盔，你跃入战斗。队长在惊讶中被战胜了，而你逃脱了。这是必要的。终点就在眼前！
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,举起皇家旗帜
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,皇家旗帜提醒队长真相所在。国王早就死了。剩下的影子是腐化。<hero_name>将净化它。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,你撑起大旗。“国王死了。宝座上的野兽是腐化的傀儡。”你放下旗帜。沉默。队长点点头。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,"""这名队长外强中干。让我来。"""
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,硬币大师走了出来，向队长提供了别人没有的东西：准时付钱。用这个说服他绰绰有余。
QUEST_WOLF_4_4_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,"""当地的军需官欠你很多金币军饷。""獾微笑着说。""而狼族会准时付钱。""确实奏效。"
QUEST_WOLF_4_4_QUESTINFODATA_ENCOUNTERTEXT,你进来的时候，酒馆安静了下来，只听得见窸窸窣窣的低语声。房间里四处弥漫着滚滚浓烟，穿过浓烟，队长向你投来威胁的目光。
QUEST_WOLF_4_4_QUESTINFODATA_JOURNALENCOUNTERTEXT,当地酒馆里四处都是此起彼伏的谈话声……直到我们的英雄走进来，直面队长。众客的目光很快都转向了他们。
QUEST_WOLF_4_4_QUESTINFODATA_JOURNALRUMOURTEXT,我们的英雄听说在附近的一个小聚落有一名高级队长。也许他们可以转而效忠狼族？
QUEST_WOLF_4_4_QUESTINFODATA_RUMOURTEXT,当地一支士兵队伍的队长在<quest_tile>。可能是一位很有价值的盟友……或者是一个要除掉的障碍。
QUEST_WOLF_4_4_QUESTINFODATA_TITLE,彻底改变
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_ACTIONTEXT,用你的智力挣脱镣铐。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_JOURNALTEXT,我们的英雄试图逃离强盗的镣铐，但却是徒劳，因为绳结系得太牢了！我们的英雄被抢走了金币，便离开了古墓，这次行动以失败告终。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_DEFAULTOUTCOME_OUTCOMETEXT,不幸的是，你缺乏智力解开绳结。强盗很快抢走了你的金币，将你丢在古坟的黑暗之中。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_JOURNALTEXT,但<hero_name>迅速挣脱强盗的镣铐，将他们统统杀死！他们的宝藏可以帮助我们的英雄夺得王座。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_0_TESTSUCCESSOUTCOME_OUTCOMETEXT,随着声音逐渐消失，你单凭感觉解开了绳结。强盗对你成功逃脱而感到十分惊讶，他们的宝藏很快就会成为你的。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_ACTIONTEXT,等待，然后偷偷溜走。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_JOURNALTEXT,虽然被绑住并蒙上了眼睛，我们的英雄却依靠潜行在强盗的眼皮底下逃离了古坟！
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_1_DEFAULTOUTCOME_OUTCOMETEXT,凭借你对古坟布局的记忆，你等待土匪走开之后，取下眼罩，逃离了古墓。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_ACTIONTEXT,"""嘿！土匪！好恶心！"""
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_JOURNALTEXT,那个傻瓜讨厌被抓获，并制造这样的事端来分散土匪的注意力。在这段时间里，<hero_name>挣脱并干掉了他们。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_2_DEFAULTOUTCOME_OUTCOMETEXT,你的傻瓜制造出了这么大的动静，以致于土匪走过来要教训教训他。在他们分散注意力的时候，你挣脱了绳索并展开攻击！
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_ACTIONTEXT,乌鸦嘴匕首召唤你
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_JOURNALTEXT,乌鸦嘴匕首感到其有机会嗜血，设法进入到<hero_name>的手中。我们的英雄被迫……使用它。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_3_DEFAULTOUTCOME_OUTCOMETEXT,你以为土匪拿走了你的武器，但借着某种阴森的魔法，你感到匕首被按进你的爪中。你割断绳索并干掉他们。
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_ACTIONTEXT,“嗯，我已经解开了绳索。需要帮忙吗？”
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_JOURNALTEXT,魔法师是逃生艺术家，很快从捆绑中释放了我们的英雄。土匪们在两人面前毫无生机！
QUEST_WOLF_4_5_QUESTINFODATA_ACTIONS_4_DEFAULTOUTCOME_OUTCOMETEXT,从捆绑中解脱出来，你跟魔法师联手拿下藏在墓中的土匪，在这个过程中获得了一件有价值的物品。
QUEST_WOLF_4_5_QUESTINFODATA_ENCOUNTERTEXT,在旅途中的某个时刻，一名强盗打败了你，将你绑了起来。低语声在石头间回荡。
QUEST_WOLF_4_5_QUESTINFODATA_JOURNALENCOUNTERTEXT,这次旅途却远非我们英雄想象得那么简单！一群强盗迅速对<hero_name>展开了伏击！
QUEST_WOLF_4_5_QUESTINFODATA_JOURNALRUMOURTEXT,我们的英雄几乎准备好登上王座了，但他还要进行最后一次寻宝游戏。也许这个道具将在即将发生的战斗中为其提供帮助？
